id,full_nr,name,ks,material,commentary,event_type,location,start,end,before_Christ,country_and_unit,participants_role,participant,parish,text,class,technique,parameter,unit,value,museum_abbr,musealia_mark,musealia_seria_nr,musealia_queue_nr,musealia_additional_nr,collection_mark,collection_queue_nr,collection_additional_nr,element_count,legend,is_original,initial_info,damages,state,color,additional_text,type
3066788,,,,,,teatrietendused,,16.06.1934,,ei,Eesti  Tallinn,seosorganisatsioon,Draamateater,,,,,kõrgus,cm,69.5,ETMM,_,8938.0,,,Af,2.0,T,1.0,,1.0,,,hea,,,plakat
3095803,,,,,,teatrietendused,,13.01.2001,,ei,Eesti  Tallinn,näitleja,"Veike, Ferdinand",,,,digitaalfotograafia,,,,ETMM,_,12738.0,15.0,,Df,,,1.0,Eesti Nuku- ja Noorsooteatri 2001. aasta lavastuste fotod.,1.0,,,hea,,,digitaalne kujutis
3678678,,,,,,,,,,,,,,,,,,,,,ETMM,_,6381.0,,,M,1.0,78:16:00,1.0,,1.0,,,rahuldav,,,kutse
3337940,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,18.0,,1.0,Saadud endise Estonia balletitantsija Jevgeni Basihhini ( 26.04.1951- 12.2016) pärandvara hulgast.,1.0,Foto albumist,,hea,,,foto
3840820,ETMM _ Fk 36246/r,"Nikita Veršinin, Teater Estonia, 1955, pildil: stseen lavastusest",36246.0,film,,teater,,1956,,ei,  ,seosorganisatsioon,Rahvusooper Estonia,,,,mustvalge fotograafia,negatiivi formaat,60 x 60 mm,1,ETMM,_,,,,Fk,,r,1.0,,1.0,,,rahuldav,,,fotonegatiiv
3252959,ETMM _ 10271 M 21:374/Ar,Saison Theatrale Internationale,21.0,paber,,teatriajalugu,,1937,,ei,  ,,,,,,trükkimine,trükise maht,lk,16,ETMM,_,10271.0,,,M,374.0,Ar,1.0,,1.0,,,rahuldav,,Helilooja Evald Aava raamatukogu,raamat
2324928,AM _ 29552 A 580:2480,Ketilülid ja ktk,580.0,pronks,,arheoloogiline kaevamine,,1989,,ei,  ,,,,,,,,,,AM,_,29552.0,,,A,2480.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,,,hea,,,arheoloogiline leid
2512291,AM _ 25159:923 M,denaar,,hõbe,,valmistamine,linn Quedlinburg,1111,1025,,  ,emiteerija,Agnes I,,,,,kaal,g,0.96,AM,_,25159.0,923.0,,M,,,1.0,,,mündiaare,,määramata,,"Dbg. 620; Hatz 2001, 71.7",münt
2476806,,,,,,,,,,,,,,,,,,,,,ETMM,_,9132.0,,,Mo,1.0,10:09,1.0,,1.0,,,hea,,,kutse
2052487,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,123.0,,1.0,,,,,hea,,,foto
4028910,,,,,,,,,,,,,,,,,,,,,ETMM,_,12917.0,421.0,,Df,,,1.0,Teater Ugala lavastuste digifotod 2015 - 2019,1.0,,,hea,,,digitaalne kujutis
3841786,ETMM _ 7330 M 10:1/25:19,"Vastus, Sõrmus,Eduard, ""Freie Welt"" üleskutsele (Otto H.)",10.0,paber,,mälestused,,10.09.1967,,ei,  ,seosisik,"Sõrmus, Eduard",,,,,,,,ETMM,_,7330.0,,,M,1.0,25:19:00,1.0,,1.0,,tugevad murdejooned,rahuldav,,,käsikiri
2710851,,,,,,muuseumi kogumistegevus,,12.5.,25.05.1961,ei,  ,,,,,,,,,,AM,_,16947.0,,,F,1.0,,1.0,,1.0,,,hea,,,foto
2055307,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,53.0,,1.0,,,,,hea,,,foto
2734149,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
2049775,,,,,,kopeerimine (valmistamine),,,,,  ,fotograaf,"Talivee, Enno",,,,,,,,AM,,,,,F,167.0,,1.0,,,,,hea,,,foto
2821301,AM K- 750,"""Aja Pulsi"" tabelkalender 1987",750.0,paber,,kultuur,,1987,,ei,  ,,,,,,,kõrgus,cm,10,AM,,,,,K-,,,1.0,,1.0,,Veidi kulunud,hea,,Foto: G. Toovere. 1986,kalender
2041703,,,,,,sõjandus ja kaitse,,,,,  ,,,,,,,laius,cm,"27,5",AM,,,,,F,,jaan.18,1.0,,1.0,,Köitenöör lahti;,rahuldav,,Paul Kuusberg,album
2708506,AM N 39180,"Tallinn, Kesklinn, Kassisaba asum, Luise tänav. ",39180.0,hõbeželatiinemulsioon,,tänav,tänav Luise,,,,Eesti  Kesklinna,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
3918732,ETMM _ 6959 Af 1150:25/T,"Plakat, mängukava: märts-aprill. Eesti Draamateater, 1966",1150.0,paber,,,,,,,,,,,,,trükkimine,,,,ETMM,_,6959.0,,,Af,25.0,T,1.0,,1.0,,,rahuldav,,29.03.-14.04.1966,plakat
2729795,,,,,,fotod (teosed),,1908,,ei,  ,autor,"Merkel, A",,,,,kõrgus,cm,"8,8",AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
4075847,ETMM _ 5800 T 10:3/713:28,"Foto Teater Estonia operetilavastusest Sensatsioon Londonis, 1960",10.0,fotopaber,,pildistamine,,,,,Eesti  ,autor,"Saarne, Henno",,,,mustvalge fotograafia,kõrgus,cm,"8,5",ETMM,_,5800.0,,,T,3.0,713:28:00,1.0,,1.0,,,hea,,,foto
2803820,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,15.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2695374,ETMM _ 8293 T 429:3658/Ar,"Raamat: Mohrfeldt, Aleksander,  Jakob Hurt, Eesti ärkamisaja suurkujusid, ES nr.20,  Tartu 1934, Eesti Kirj. Selts",429.0,paber,,ajalugu,,,,,  ,autor,"Mohrfeldt, Aleksander",,,,trükkimine,raamatu maht,lk,148,ETMM,_,8293.0,,,T,3658.0,Ar,1.0,,1.0,,,hea,,,raamat
4274780,,,,,,,,,,,,,,,,,,,,,ETMM,_,7743.0,,,Af,7.0,M,1.0,,1.0,,,rahuldav,,,plakat
4105605,ETMM _ 798 M 67:1/67:1,Peeter Piilpärgi pillilugude nimestik. Koostatud 26.02.-16.03.1943 noodistuse põhjal,67.0,paber,,rahva-/regilaulud,,1943,,ei,  ,koostaja,"Piilpärk, Peeter",,,,masinal kirjutamine,dokumendi maht,leht,2,ETMM,_,798.0,,,M,1.0,67:01:00,1.0,,1.0,,,hea,,,märkmed
4295230,ETMM _ Fk 49002/k,"pildil: Erich Jaansoo 50. aasta juubel, juubilar oma teatri kollektiivi keskelpildil: ",49002.0,fotomaterjal,,teater,,1970,,ei,  ,seosisik,"Jaansoo, Erich",,,,,filmikaader,24 x 36 mm,1,ETMM,_,,,,Fk,,k,1.0,,1.0,TB010322,,hea,,,fotonegatiiv
2709765,,,,,,,,,,,,,,,,,,,,,ETMM,_,12640.0,34.0,,Mo,1.0,,1.0,"ERSO kavade vastuvõtmine,
kogu MO 298",1.0,,,hea,,,kava
2116538,ETMM _ 6426 Ar 1765,"Rahu-sümfoonia nr 5, 2 osa",1765.0,paber,,trükkimine/ avaldamine,,,,,NSVL  ,,,,,,trükkimine,trükise maht,lk,7,ETMM,_,6426.0,,,Ar,,,1.0,Eesti Teatri- ja Muusikamuuseumi arhiivraamatukogu,,,,hea,,,noodid
4049674,AM _ PB 104:13,"Ajakiri Teater, nr 1, 1940",104.0,paber,,teater,,1940,,ei,Eesti  ,,,,,,,,,,AM,_,,,,PB,13.0,,1.0,,1.0,,,määramata,,,ajakiri
2736163,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,2.0,,1.0,,1.0,,,hea,,,foto
2746118,AM N 2967,8. Eesti Laskurkorpus. Kaks komandöri,2967.0,film,,portreteerimine,rajoon Neveli,,,,Venemaa  ,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,Sulfuratsioon,hea,,,fotonegatiiv
3308502,ETMM _ 10605 T 392:1/186:6,"Eesti NSV Teatriühing: kava,  Haapsalu, teatriball, Vaba rahvas vabal maal, 1978",392.0,paber,,teatritegevus,,25.03.1978,,ei,  ,seosorganisatsioon,Eesti Teatriliit,,,,trükkimine,dokumendi maht,leht,1,ETMM,_,10605.0,,,T,1.0,186:06:00,1.0,,1.0,,,hea,,"Haapsalu kultuurimajas 25. märtsil 1978.a. 
Teatriball.
Vaba rahvas vabal maal. ",kava
4222111,,,,,,,,,,,,,,,,,,,,,ETMM,_,7960.0,,,Af,1.0,M,1.0,,1.0,,,rahuldav,,,plakat
2738967,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,1.0,,1.0,,1.0,,,hea,,,foto
2687435,,,,,,,,,,,,,,,,,,,,,AM,_,12801.0,6.0,,F,,,1.0,,1.0,,,hea,,,foto
2725444,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
2795337,AM N 19038:5,7. Eesti Laskurdiviis. Diviisi võitlejad Ohvati jõe ääres,19038.0,film,,sõjandus ja kaitse,,,,,  ,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,5.0,,1.0,,1.0,,,hea,,,fotonegatiiv
2729247,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
3114365,ETMM _ 5743 M 15:1/28:14,"Kiri, Eduard Visnapuu, Ajaleht Võru Teataja",15.0,paber,,kultuur,,1935,,ei,  ,seosisik,"Visnapuu, Eduard",,,,,,,,ETMM,_,5743.0,,,M,1.0,28:14:00,1.0,,1.0,,,rahuldav,,,kiri
3666847,ETMM _ 9293 T 60:2/119:12,Kostüümikavand Pillimees osatäitjale Pärnu teatri lavastusest Kosjaviinad,60.0,paber,,teatrietendused,linn Pärnu,1970,,ei,Eesti  ,seosorganisatsioon,Teater Endla,,,,akvarell,kõrgus,cm,31,ETMM,_,9293.0,,,T,2.0,119:12:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
4086699,ETMM _ Fk 42972/r,"Neli risti päkesel, Vene Draamateater, 1967, osades: Kaparihha - I. Savuskan, Inga - L. Kirakosjan, Vadim - E. Romanov, Galina - E. Brusnitsõna",42972.0,fotomaterjal,,teater,,1967,,ei,  ,seosorganisatsioon,ENSV Riiklik Vene Draamateater,,,,,filmikaader,60 x 60 mm,1,ETMM,_,,,,Fk,,r,1.0,,1.0,TB130321,,rahuldav,,,fotonegatiiv
3865238,ETMM _ 8383 M 160:1/62:6,"Artur Lemba portree, 12.12.1946",160.0,paber,,valmistamine,,12.12.1946,,ei,  ,seosisik,"Lemba, Artur",,,,,,,,ETMM,_,8383.0,,,M,1.0,62:06:00,1.0,,1.0,,,hea,,,foto
2808397,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
2800834,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
4080701,ETMM _ 5477 T 10:2547/Ar,Potpourri das Das Spitzentuch der Königin,10.0,paber,,käsikirjaline valmistamine,,,,,Eesti  ,,,,,,käsitsi kirjutamine,,,,ETMM,_,5477.0,,,T,2547.0,Ar,1.0,,1.0,,,rahuldav,,Eesti Selts Estonia teatri raamatukogu,noodid
3299315,ETMM _ 10131 T 412:2/128:14,Kostüümikavand tegelasele Naine lavastuses Imelugu teatris Vanemuine,412.0,paber,,ooperid,,1974,,ei,Eesti  Tartu,seosorganisatsioon,Teater Vanemuine,,,,pastapliiats,kujutise kõrgus,cm,28,ETMM,_,10131.0,,,T,2.0,128:14:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3268378,ETMM _ 7213 T 280:2/26:5,"Kostüümikavandid 
lavastusele Don Cesar de Bazan 
Kohtla-Järve Vene Draamateatris",280.0,paber,,teatrietendused,,1954,1956,ei,Eesti  Kohtla-Järve,autor,"Mratškov, Nikolai",,,,akvarell,kujutise kõrgus,cm,"12,5",ETMM,_,7213.0,,,T,2.0,26:05:00,1.0,,,,,hea,,Poiss,kavand/joonis/eskiis
3124013,ETMM _ 6395 T 7:138/Ar,Kriidiring,7.0,paber,,trükkimine/ avaldamine,,1957,,ei,Eesti  ,seosorganisatsioon,Kunstide Valitsus,,,,masinal kirjutamine,trükise maht,lk,69,ETMM,_,6395.0,,,T,138.0,Ar,1.0,,1.0,,,rahuldav,,Kunstide Valitsus,käsikiri
2080725,AM N 34262,Fotonegatiiv,34262.0,fotomaterjal>film,,,,,,,,,,,,,fotograafia>mustvalge fotograafia,laius,cm,15,AM,,,,,N,,,1.0,,1.0,,,hea,,Leitud kogude korrastamisel Eesti Ajaloomuuseumist.,fotonegatiiv
2053371,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,145.0,,1.0,,,,,hea,,,foto
2776602,AM N 34442,Küla Peipsi järve ääres,34442.0,hõbeželatiinemulsioon,,elamud,,,,,  ,,,,,,mustvalge fotograafia,laius,cm,15,AM,,,,,N,,,1.0,,1.0,,,hea,,Tiheda või Raja küla,fotonegatiiv
3319210,ETMM _ 12784:56 Ar 3744/M112,Наш сад,3744.0,paber,,trükkimine/ avaldamine,linn Moskva,1961,,ei,NSVL  ,kirjastaja,Советский Композитор,,,,trükkimine,trükise maht,lk,56,ETMM,_,12784.0,56.0,,Ar,,M112,1.0,"Ariel Klasi poolt Eesti teatri- ja muusikamuuseumile üle antud Eri Klasi partituuride kogu M112
Muusikaosakonda lisamaterjal arhiivi ja esemed, kunstiteosed ja plakatid kunstikogusse",1.0,partituur,,hea,,Eri Klasi autogr.,noodid
2335216,AM _ 36984 A 1070:16,savinõukillud,1070.0,savi,,,,,,,,,,,,,,,,,AM,_,36984.0,,,A,16.0,,1.0,2007. a kaevamiste leiud 11.-15. sajandi asulakohast Uugla mõisa juurest. M. Mandel.,,,,hea,,,arheoloogiline leid
3525178,ETMM _ 6356 M 7:1/147:5,Kiri Juhan Simmilt Aliide Ungersonile,7.0,paber,,kirjavahetus,,,,,  ,autor,"Simm, Juhan",,,,,dokumendi maht,leht,2,ETMM,_,6356.0,,,M,1.0,147:05:00,1.0,,1.0,,,rahuldav,,,kiri
2388984,,,,,,,,,,,,,,,,,,,,,ETMM,_,8291.0,,,T,1.0,53:138,1.0,,1.0,,,hea,,,kava
2778353,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,3.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3713125,ETMM _ 11355 T 159:2/43:26,Foto Georg Ots esineb kontserdil Võsul ,159.0,fotopaber,,kontserdid,alevik Võsu,,,,Eesti  ,laulja,"Ots, Georg",,,,mustvalge fotograafia,kõrgus,cm,8,ETMM,_,11355.0,,,T,2.0,43:26:00,1.0,,1.0,,,hea,,,foto
2064292,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,145.0,,1.0,,,,,hea,,,foto
3094597,ETMM _ 7378 M 14:1/152:13,"Foto, Karl Leinus, Naiskoor esinemas",14.0,fotomaterjal,,kultuur,,,,,  ,seosisik,"Leinus, Karl",,,,,,,,ETMM,_,7378.0,,,M,1.0,152:13:00,1.0,,1.0,,,rahuldav,,,foto
3987215,ETMM _ 9408 M 99:2/75:1,"Käsikiri, Kapp, Eugen-Eksootiline tants ",99.0,paber,,komponeerimine,,1940,,ei,  ,autor,"Kapp, Eugen",,,,käsitsi kirjutamine,,,,ETMM,_,9408.0,,,M,2.0,75:01:00,1.0,,1.0,,,rahuldav,,,käsikiri
2037148,AM _ 12839:11 F 13427,Portree: Friedrich Meyer.,13427.0,fotomaterjal>fotopaber>albumiinpaber,,valmistamine,,,,,  ,autor,"Schlater, Georg Friedrich",,,,fotograafia>mustvalge fotograafia,kõrgus,cm,"10,5",AM,_,12839.0,11.0,,F,,,1.0,,1.0,,,hea,,Visiit,foto
3293930,ETMM _ 4868 Fk 6564/kl,"Carmen, Estonia, 1940",6564.0,fotoemulsioon,,teater,,,,,  ,näitleja,"Aadre, Lydia",,,,mustvalge fotograafia,kujutise kõrgus,cm,10,ETMM,_,4868.0,,,Fk,,kl,1.0,,1.0,,,rahuldav,,,fotonegatiiv
2055247,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,10.0,,1.0,,,,,hea,,,foto
2423426,ETMM _ 8293 T 429:546/Ar,"Raamat: Oskar Luts, Soo, novell, Noor-Eesti, Tartu 1920",429.0,paber,,ilukirjandus,,,,,  ,autor,"Luts, Oskar",,,,,raamatu maht,lk,170,ETMM,_,8293.0,,,T,546.0,Ar,1.0,,1.0,,,hea,,,raamat
3620241,,,,,,,,,,,,,,,,,,,,,ETMM,_,6356.0,,,M,1.0,233:41:00,1.0,,1.0,,,hea,,,telegramm
3840444,ETMM _ 6768 Fk 25343/r,"portree: Laine Mesikäpp, 1948",25343.0,film,,pildistamine,,1948,,ei,Eesti  Tallinn,autor,"Alla, Armin",,,,mustvalge fotograafia,negatiivi formaat,60 x 95 mm,1,ETMM,_,6768.0,,,Fk,,r,1.0,,1.0,,,rahuldav,,,fotonegatiiv
2619766,,,,,,,,,,,,,,,,,,,,,ETMM,_,7086.0,,,M,1.0,18:03,1.0,,1.0,,,hea,,,kiri
2926759,ETMM _ 5429 T 10:3/178:2,"Foto, Juta, Teater Estonia",10.0,fotomaterjal>fotopaber,,teater,linn Tallinn,1925,,ei,Eesti  ,seosorganisatsioon,Teater Estonia,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,"8,5",ETMM,_,5429.0,,,T,3.0,178:02:00,1.0,,1.0,,tagaküljel liimikahjustused,hea,,,foto
2064843,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,39.0,,1.0,,,,,hea,,,foto
3697576,ETMM _ 10388 T 22:2/41:11,Kostüümikavand Velli osatäitjale Vanemuise teatri lavastusest 1000 meetrit armastust ,22.0,paber,,teatrietendused,linn Tartu,1965,,ei,Eesti  ,helilooja,"Kõrver, Boris",,,,pliiats,kõrgus,cm,"20,5",ETMM,_,10388.0,,,T,2.0,41:11:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3144148,ETMM _ 8201 M 13:1/105:6,"Charlotte Alten'i kiri Aino Tammele, saksa keeles",13.0,paber,,kirjavahetus,,12.02.1926,,ei,  ,adressaat,"Tamm, Aino",,,,,,,,ETMM,_,8201.0,,,M,1.0,105:06:00,1.0,,1.0,,,hea,,,postkaart
3757536,ETMM _ T 402:267/Ar,Salakavalus ja armastus,402.0,paber,,trükkimine/ avaldamine,linn Tartu,1926,,ei,Eesti  ,väljaandja,L.K.U. Rändteater,,,,masinal kirjutamine,trükise maht,lk,71,ETMM,_,,,,T,267.0,Ar,1.0,,1.0,,,rahuldav,,O. Aloe autogramm,käsikiri
2981260,ETMM _ 12715:166 Mo 253:1/6:18,Foto G. Otsa nimelise Tallinna Muusikakooli XLIV lennu lõpuaktus 1990. aastal,253.0,fotopaber,,kooliaktused,,1990,,ei,Eesti  Tallinn,seosorganisatsioon,Georg Otsa nimeline Tallinna Muusikakool,,,,mustvalge fotograafia,,,,ETMM,_,12715.0,166.0,,Mo,1.0,06:18,1.0,"Mo 253 kogu täiendamine fotodega, mis seni G. Otsa kooli arhiivkogus esindamata. Suurem vastuvõtt on seotud G. Otsa kooli 95. juubelipidustustega.",1.0,säilik 4,,hea,,,foto
2521494,AM _ 29147:1348 M,killing,,biljoon,,valmistamine,linn Riia,1494,1509,,  ,valmistaja,"von Plettenberg, Wolter",,,,,kaal,g,0.95,AM,_,29147.0,1348.0,,M,,,1.0,,,aardeleid metallnõus,,määramata,,,münt
3338166,AM _ 13670:13 G 6703,"graafika, Luukamber Tartus",6703.0,paber,,linnad,,,,,  ,autor,"Schlater, Georg Friedrich",,,,litograafia,kõrgus,cm,"18,5",AM,_,13670.0,13.0,,G,,,1.0,,1.0,,,hea,,,graafika
2730069,ETMM _ 8293 T 429:4133/Ar,Raamat Nad reedavad rahu,429.0,paber,,trükkimine/ avaldamine,linn Tallinn,1952,,ei,Eesti  ,kirjastaja,Eesti Riiklik Kirjastus,,,,trükkimine,raamatu maht,lk,196,ETMM,_,8293.0,,,T,4133.0,Ar,1.0,,1.0,,,hea,,,raamat
2055296,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,54.0,,1.0,,,,,hea,,,foto
2847255,ETMM _ 8293 T 429:5016/Ar,Fotoamatööri käsiraamat,429.0,paber,,fotograafia,,1967,,ei,  ,,,,,,trükkimine,raamatu maht,lk,440,ETMM,_,8293.0,,,T,5016.0,Ar,1.0,,1.0,,,hea,,,raamat
2716185,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
3781440,ETMM _ 11433 M 112:1/38:24,"Foto, Klas, Eri - Tallinna vanalinnas ",112.0,fotomaterjal,,kultuur,,,,,  ,esineja,"Klas, Eri",,,,,,,,ETMM,_,11433.0,,,M,1.0,38:24:00,1.0,,1.0,,,rahuldav,,,foto
1879020,ETMM _ 6148 Ar 629,Lembitu ,629.0,paber,,trükkimine/ avaldamine,,,,,Eesti  ,,,,,,masinal kirjutamine,trükise maht,lk,37,ETMM,_,6148.0,,,Ar,,,1.0,Teatri- ja Muusikamuuseumi arhiivraamatukogu: raamatud ja noodid,0.0,,,hea,,,käsikiri
3630064,ETMM _ 6055 T 449:2/1:14,"Kostüümikavand, leht 5 tegelasega lavastusele Surematu. A. Gladkov, Noorsooteater 1945",449.0,paber,,teatrietendused,,1945,,ei,  ,autor,"Štšukin, Georg",,,,akvarell,,,,ETMM,_,6055.0,,,T,2.0,01:14,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3188625,AM _ 70:128/2 P 5512,Kontrrevolutsiooni vastu võitlemise luurekomando komissari pitser,5512.0,paber,,revolutsioon,,1917,1920,ei,  ,,,,,,,kõrgus,cm,"5,1",AM,_,70.0,128.0,2,P,,,1.0,,1.0,,Korras,hea,,Комиссарь Разъдевательхыхь командь борьбы противь контрьреволюцiи Москва,pitser/templijäljend
2724412,,,,,,kogumine/leidmine,,03.06.1974,,ei,  ,üleandja,"Karmi, Väino",,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
3947458,AM _ R- 2434,Petseri klooster sõnas ja pildis,2434.0,paber,,kultuur,,,,,  ,autor,"Möldroo, Aleksander",,,,trükkimine,kõrgus,cm,21,AM,_,,,,R-,,,1.0,,1.0,,"koltunud, määrdunud, rebendid",rahuldav,,"Raamat brosheeritud, valgete paberkaantega. Välja antud Petseris, autori kirjastuses 1937.a. Trükitud Petseris. 30 lk. ",raamat
4249041,,,,,,valmistamine,,,,,  ,autor,"Unt, Aime",,,,,,,,ETMM,_,12941.0,449.0,,T,2.0,62:12:00,1.0,Teatrikunstniku Aime Undi annetatud kavandid.,1.0,T463:2/62:12,,hea,,,kavand/joonis/eskiis
2768409,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
2034764,AM _ 12854:180 F 5496:180,Vaade Pirita jahisadamale.,5496.0,fotomaterjal>fotopaber>hõbeželatiinpaber,,pildistamine,,,,,Eesti  Tallinn,autor,"Akel, Karl",,,,fotograafia>mustvalge fotograafia,lehe kõrgus,cm,"8,7",AM,_,12854.0,180.0,,F,180.0,,1.0,,1.0,,,hea,,1855,foto
3911675,ETMM _ 11673 M 164:1/171:1,"Dokument, Lepnurm, Hugo - Tallinna Jaani kiriku orel, Terkmanni firma, 1913",164.0,paber,,kultuuriajalugu,,1966,,ei,  ,koostaja,"Lepnurm, Hugo",,,,,,,,ETMM,_,11673.0,,,M,1.0,171:01:00,1.0,,1.0,,,rahuldav,,,dokument
2321887,AM _ 29884 A 580:5529,Plekist ääris,580.0,pronks,,,,,,,,,,,,,,,,,AM,_,29884.0,,,A,5529.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,,,hea,,,arheoloogiline leid
3912309,ETMM _ 10126 M 164:1/217:12,"Foto, Lepnurm, Hugo -portreefoto",164.0,fotopaber,,filmindus ja fotograafia,,1974,,ei,  ,esineja,"Lepnurm, Hugo",,,,,,,,ETMM,_,10126.0,,,M,1.0,217:12:00,1.0,,1.0,,,rahuldav,,,foto
3618168,,,,,,,,,,,,,,,,,,,,,ETMM,_,5812.0,,,M,1.0,229:04:00,1.0,,1.0,,,rahuldav,,,postkaart
2405645,AM N 42454,Fotonegatiiv,42454.0,hõbeželatiinemulsioon,,,,,,,,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
2316826,AM _ 13749 A 368:90,Käevõru ktk,368.0,pronks,,,,,,,,,,,,,,,,,AM,_,13749.0,,,A,90.0,,1.0,Kaevanud A. Friedenthal 1933-34.a. põhja poolt Varaudi mõisa,,,,hea,,,arheoloogiline leid
2741823,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,2.0,,1.0,,1.0,,,hea,,,foto
2385661,,,,,,teater,,,,,  ,osaleja,"Laur, Hugo",,,,,,,,ETMM,_,9324.0,,,T,1.0,260:14:00,1.0,,1.0,,,hea,,,foto
3829418,ETMM _ 8846 T 445:1/5:9,Ilmumiskäsk. Teenistuskohustus Tallinna Kaitseväeringkonna Staap. 1944. Jullo Talpsepp,445.0,paber,,sõjaline väljaõpe,,12.09.1944,,ei,  ,seosisik,"Talpsepp, Jullo",,,,käsitsi kirjutamine,dokumendi maht,leht,1,ETMM,_,8846.0,,,T,1.0,05:09,1.0,,1.0,,,hea,,Wehrbesterskommando Reval...,dokument
204281,ETMM _ 6356 M 7:2/152:6,"""Kuis käib sul kuldne päike"" naiskoorile a cappella    ",7.0,paber,,muusika,,,,,  ,,,,,,käsitsi kirjutamine,,,,ETMM,_,6356.0,,,M,2.0,152:06:00,1.0,,1.0,,,rahuldav,punane,Kuis käib sul kuldne päike            orig.  ,"käsikiri, laul/ vokaalmuusika"
2697810,,,,,,,,,,,,,,,,,,,,,AM,_,14870.0,,,F,,,1.0,,1.0,,,hea,,,foto
2779961,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,2.0,,1.0,,1.0,,,hea,,,fotonegatiiv
1884548,,,,,,,,,,,,,,,,,,,,,ETMM,_,6567.0,,,M,1.0,39:03:00,1.0,,1.0,,,hea,,,kava
1892935,,,,,,autasustamine,,01.07.1973,,ei,  ,osaleja,"Mesikäpp, Laine",,,,,,,,ETMM,_,12542.0,30.0,,T,1.0,07:06,1.0,"Laine Mesikäpa dokumendid ja esemed, kostüüm annetatud tema õetütre poolt 2011 -2012",1.0,aktiivse kaastöö eest rahvakunstiõhtu ettevalmistamisel ja läbiviimisel,,hea,,"punased nahkkaaned, millel kuldne laulupeo märk, aukirja peal kuldsete tähtedega tekst ja taimne ornament, sees ludsed tähed. ornament. linnukeste kujutised, sirp ja vasar taimsel ornamendil valgel põhjal, käsitsi musta tuššiga osa teksti kirjutatud, all tempel, allkirjastatud",dokument
3422452,AM F 33212:28,Pärnu. Lapsed esinemas. 1965.a.,33212.0,hõbeželatiinpaber,,esinemised,,1965,,ei,Eesti  Pärnu,,,,,,,kõrgus,cm,"8,1",AM,,,,,F,28.0,,1.0,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed. Albumid.,1.0,,,hea,,,foto
4024854,ETMM _ 10331 M 21:2/103:1,"1.""Hulguse laul"" 2.""Hindu tants"" ooperist ""Nipernaadi"". Visandid",21.0,paber,,muusika,,,,,  ,,,,,,käsitsi kirjutamine,,,,ETMM,_,10331.0,,,M,2.0,103:01:00,1.0,,1.0,,,rahuldav,,,käsikiri
